date,open,high,low,close,volume
2014-04-19,480.044,513.9899,473.83,505,0
2014-04-20,504.99999,517.995,492.2,500.9501,0
2014-04-21,501.3551,515.646,485,495.39,0
2014-04-22,499.25,506,488,489.2503,0
2014-04-23,491.7,496,482.88,491.78,0
2014-04-24,492.08,504.96,480.16,503.7,0
2014-04-25,503.7,504.96,441.3,464.33566,0
2014-04-26,464.33566,469.19,449.8001,460,0
2014-04-27,459.01,465.6,427.55,429.99,0
2014-04-28,429.99,450,423.11,441.39,0
2014-04-29,441.39,454,434,446.53,0
2014-04-30,446.53,453.9899,432,449.0201,0
2014-05-01,449.0201,463.53,448.82,459.4102,0
2014-05-02,461.11993,461.11993,443,452,0
2014-05-03,451.99,451.9999,430,439.7398,0
2014-05-04,439.7297,441.4999,429,435.0413,0
2014-05-05,438.588,444.4,425.5999,432.389,0
2014-05-06,431.6,435.39,419.4,429.7,0
2014-05-07,430,453.6,424.2487,440.43,0
2014-05-08,440,450.59,437.69,438.5,0
2014-05-09,438.2,456.6,438.2,454,0
2014-05-10,453.99,459.65,448.2,456.09,0
2014-05-11,456.11,458.4,430,437.97,0
2014-05-12,437.45,442,431.8,440,0
2014-05-13,440,440.9,434.01,438.81,0
2014-05-14,438.81,448,438.47,445,0
2014-05-15,444.03,451.4,444,447.58,0
2014-05-16,447.58,453,443.4,448.6,0
2014-05-17,448.6,450,446.83,449.03,0
2014-05-18,449.04,449.11,445.5,447.4,0
2014-05-19,447.6,448.5,444.1,447,0
